"","N.N.1","N.N.2","N.N.3","N.N.4","N.N.5","N.N.6","I.L.1","I.L.2","I.L.3","I.S.4","I.S.5","I.S.6"
"16743764",4.76655189791772,3.57630159304573,4.06214918112498,7.75877238547307,7.93762953842223,7.9107965810247,4.97166730212461,4.98726819602183,5.19060405535312,9.06188508008533,9.00642071381343,8.98584532728834
"16782187",8.84124628251377,8.64278236407047,8.73030128341478,8.75504048501626,8.65781610540375,8.73985447258036,8.1764471149745,8.01325059913504,8.207379830774,8.86778581174367,8.72810216496032,8.79760172171967
"16773552",3.91661287102068,3.32746825691577,3.1324100770322,3.17675030926208,3.67026399410925,3.84976190990899,4.04950188335991,3.56390144566629,3.97721593594768,3.28568907925961,3.37942054757108,3.81128835743981
"16794632",7.11448587001079,6.66929958921019,6.75894527084008,7.03784011469612,7.10216041703315,7.07890771855109,5.96056155007288,5.75732632413691,5.53709254786901,6.34802401462765,6.60864107781097,6.77248556979298
"16784947",7.36146933420457,7.2612188362284,6.94369801126513,7.29131265162682,7.47876766315646,7.44420124080536,6.74621590108493,6.59542346564008,6.29580653976266,6.92481091959923,7.2571640839957,6.9196575440825
"16672362",6.23893116859635,6.15516423526591,6.44631956786647,6.04996787309539,6.27568474313246,6.16932126538615,8.29885610492507,8.56465609474639,8.44893901482645,7.5403968171229,7.64101929910525,7.53570342748749
"16912900",5.47178540463855,5.96441338412044,5.46766141329436,6.00791060549621,5.60931916256126,5.82120985323825,3.96609977411005,4.31209083427956,3.81800209692125,4.51991279781065,4.56819394848357,4.23651038340444
"16845478",2.33046903270081,3.00463921827365,2.93076183755493,3.20501697174539,2.61658444779539,2.58292164908254,2.75978348191984,3.42275456623205,3.15634994920232,2.59388655448688,2.41391965046014,2.31764078040932
"16695677",7.76063584713216,7.6234678274617,7.97288060993149,7.32911631998915,7.36017160060095,7.41830555420016,8.51897158735222,8.79529086110769,8.39639747163791,8.85289317638792,8.77997478933493,8.79536654917372
"16874778",2.6893623827624,3.07165158063922,2.91857028827287,3.35430286986926,2.72181129332287,2.53564931839842,2.70316882691454,2.6893623827624,2.28042922251477,3.28552344541224,2.20959010047484,2.06927076438456
"16858687",6.66393067694216,7.06086989953194,7.06026174080906,7.2651429003349,7.53664978983323,7.39313947811206,7.03393562386019,6.29300594268544,6.77946698800316,7.02904981975705,7.38093129561945,7.34771953123057
"16849298",8.0237755262651,8.03684599316222,8.00842111520257,8.11133606856619,8.16351970112694,8.3791551739925,7.17893304204993,6.9500298471213,7.23875349445901,8.12995677498976,8.0694001812219,7.87690993097233
"16927486",5.33144993239515,5.12884785642362,5.47437124838377,5.62205611070709,5.78942698590623,5.66217162003916,3.72905983043214,4.0012258703225,4.5374460452773,5.52820786930376,5.24604822427942,5.17671413660709
"16983569",3.02956045400623,3.09957115886668,3.49577502760097,3.52357886211982,3.91752406182078,3.74733207554547,3.81416857993827,3.56314850478115,4.34003184511801,3.54954713386583,3.52980995932554,3.07347998155267
"16702229",2.68081882227914,2.93494907628047,3.53132660246945,3.47173824529721,3.71196942340923,3.32633134419106,3.15828467411322,3.18247434297147,3.71872075591553,3.03199924265477,2.69545949073321,3.94978334076794
"16706963",5.30506053053699,5.87137977330365,5.59224439967525,5.04807949452699,6.12576083671745,5.86103235966336,5.00245133228686,5.33950331526101,5.50307181873182,5.3469164686579,4.71013360028441,5.33887840335766
"16707192",2.59875491529611,2.68461477638182,3.48442380654503,2.78059630764714,2.76394716390097,3.18637504468279,3.69572256452171,3.4028992591731,3.37218090956594,3.41309205123796,3.18437850380738,3.79715384617375
"16734284",1.4601595322056,1.41595521060746,2.34792396114248,3.10494637868588,1.66333531723957,2.72877114883776,2.35566919368098,2.28396108516939,2.2632260858659,1.81615412199517,1.63278868724137,1.38611360868398
"16724690",3.4314394787532,3.57183866326789,3.41654088259543,3.36374651855455,3.63003760079386,3.70112195371843,2.86630177509185,2.8401557056187,2.76711554731941,3.35003628502132,2.96376899291595,3.47017948956428
"16743922",2.28285099517701,1.60504052233247,1.01411053810581,1.6540236272157,1.70119569978605,1.56386902577705,4.0291313026652,2.8569790921626,2.53613985091705,2.31584777986579,1.55824033221902,1.23406440789334
"16733433",1.95959946028861,2.13244330015864,2.50375014586557,2.24916588592256,2.97348293338056,2.13244330015864,2.48620749067558,3.27309115340101,2.87600061910964,2.67102268104163,2.48620749067558,2.75244680411786
"16747917",5.02775278909217,5.95293717283182,4.95865003800244,4.85017345340279,5.416026038231,4.44740634740683,4.37744080686792,3.82283048676349,4.62737317160537,5.50068424582358,5.12056690834138,5.49019993167235
"16752233",7.00117585980267,6.86875106649079,7.10002183691823,7.13625341141385,6.87777540779542,6.95222267201169,6.44051146565424,6.2293631300973,6.29611804192826,6.38591895579837,6.45567031047897,6.44031866715382
"17095503",2.1800093103328,1.63677963767621,2.02270164766406,1.83501902676002,2.4408622762454,2.30303513337197,1.94767375683777,1.90416735862361,1.48716940249153,1.7350586525281,1.62071239698418,2.97308198413562
"16805915",3.20618425830917,1.79898303704784,2.61878384123263,3.10339712270446,1.89765879629472,2.00524370239374,2.43467438546737,1.99798999904269,2.35722058026943,2.18455565772585,2.27230353429197,3.80397410757379
"17121258",4.98054092929791,4.51823372038856,5.07408650674748,4.34224877532672,5.13094599086607,4.57115836295768,3.79555523616938,3.81685010828603,4.27607019107323,4.50136044397177,4.98860204222346,4.47504331804774
"16808340",5.7214020945968,5.2104184448992,5.03928897690508,5.26607143154603,5.65256313692317,5.57153964533967,4.71070366686333,4.75630815933965,4.80548275189224,5.25161316795337,6.09380696672773,4.53593540605884
"16804157",5.85630336244376,6.54078732981957,6.00595894193998,5.56813773839692,4.33569874998825,4.90792078090444,4.034749736782,3.70069001879248,5.28128828106927,5.3571697077035,5.55121160739356,4.59632291969975
"16817583",4.39338894081425,5.3120029650611,3.9015288210217,3.89955727157145,3.6639377453811,4.25617929829509,5.12268910110098,4.23594806325304,4.72653982647504,4.47195964184768,4.02786724051368,4.51488405526112
"16826038",4.35413886966131,4.37812825143944,4.53028151106317,4.4225824229856,5.17430386436792,4.88709294869449,5.5185565208203,5.06942331152705,4.99755135506979,5.28238088760244,5.99476133450965,5.13390052730789
"16832835",6.09573710026967,5.98507797482706,5.84842748063167,5.22394551734511,5.02125678301243,5.02737787119365,5.36284681842759,4.72650156076265,6.35189267863122,5.89929936674753,5.41050339652962,5.33010339918399
"16843934",3.25861178501964,3.37833915024716,3.4541083367124,3.8670034644624,3.6095706892029,4.14617548543091,3.85869288516988,3.95269451702196,3.48455269033719,3.27013795495562,3.29008441890136,3.71591697661231
"17122850",4.4715768597593,4.34794280898122,4.25039553008757,3.64842489035811,3.63384698175829,3.68121662416544,5.9801815997495,6.02307393867794,5.07513272108224,5.17992653277192,5.19461858279003,5.47937863551424
"16857766",5.07922283218779,4.97198731722077,5.36850903960527,5.36845959414944,5.57047431070914,5.39100522972604,3.60495997118994,4.55055798746511,3.50106240745176,4.30602014452102,4.86769454622977,2.65573648463528
"16870746",6.61394730004754,7.15542186013872,7.02663764765975,7.15840729260844,6.88933641118376,6.88081805596342,7.18517674486706,6.09585091822078,5.93614103785068,6.90875364790701,7.54132313241363,7.06279964335133
"16870925",2.50382595982051,2.39813793718339,3.78855704044609,3.06741093116034,3.9972211470056,2.45005414936247,4.68475603251968,4.24458906470596,2.9198624046213,3.19383277064057,2.14134971074925,3.06187947228572
"16872845",2.06035910499946,1.9292840912057,1.40196691706783,2.34602127925603,2.43560283299061,1.93397992429089,2.57836669600124,1.73122134541573,2.01244841822101,2.60375363090069,1.80729672338082,1.74053558041314
"16681845",1.75158874303644,1.57497211825316,2.03693069364396,3.69092171194825,1.62660977408298,2.52636514802374,1.24882824661605,2.08025245085976,1.38207063401338,1.27159135613012,1.50103115492837,1.79760304568425
"16692570",3.23975479368452,3.86302140020217,4.41133260604171,4.59616949319775,4.57625776367641,4.43681576985152,5.85210862849946,6.83377521588826,4.48777093798562,4.65922024464215,3.86490894790607,4.0409403103633
"16663398",3.61050860128459,3.63620797809097,4.19579806741494,3.26200191033187,4.04952410317059,4.03293763808569,3.55679427708426,4.21706853552237,3.01602588311291,3.01026223662034,3.50870702705892,3.66267494375867
"16692611",3.84700451226779,3.21075158265007,2.25262189466594,2.91479518025412,2.92779661997548,2.92779661997548,3.69350279822036,3.72495891522124,3.22592059007404,3.5693474825539,3.0167334742529,2.88428614889846
"16701110",3.07074243027309,3.45940001003435,3.09538845477399,4.10041409315789,3.29693415547412,3.48163820915357,2.62256041434069,2.95000387037711,2.62958474751463,2.71815645077837,2.52149655925649,3.05523801867566
"16932716",2.60409305863696,2.68415782783851,3.75321118476532,2.20742708178872,1.78198684045735,1.17130408865533,1.56238788973053,1.79130759261455,1.23764529274314,2.04821633391117,1.78039168903905,2.04442836787244
"17126224",2.81989434158781,2.33930422030039,2.95416081524994,2.19531177477839,2.90913837293207,2.4299286573377,3.3863021056504,3.91806834390085,4.17590860065471,2.92979815935552,3.03436081931629,2.94969275260686
"16882819",1.02554265733748,1.86015546648669,1.21459613637366,1.16723774080731,1.2622466739972,2.33265092872107,0.977939265011867,3.50898701174736,1.7822658374526,0.878138111126749,1.33578838267045,1.94267627758617
"16884280",3.23255931782718,3.15304638139316,4.72628368731213,3.51056808401853,3.70409570461145,4.74100637369546,5.68783912228444,4.44299538228074,4.51273758851088,3.39560861977212,4.34585768514172,3.79314899869435
"17094516",2.79189309175073,2.75514236533473,1.60487470973189,2.74961235074922,2.77766517702803,1.88296771424987,1.99436449467055,3.11160943544062,1.96497649884907,1.56659677033059,3.01689527066197,2.5003065346337
"16902690",2.88130644178761,2.92120534596984,2.92653390869981,2.38448101672978,3.50564652527856,2.60329007514712,2.28183004823946,2.38619352383124,1.93450503037077,3.50875515444123,2.18495527833645,2.67610125817549
"16885705",3.36950682171829,3.06606893558439,2.53029252462292,3.29680631323195,2.96480145775677,2.65458859949705,3.18286884686749,3.33683244538837,3.14458354114919,3.06606893558439,2.54567787391904,2.23085494818916
"17122622",3.00192154198412,2.60502227626488,3.12740344575778,2.27538332013717,3.05777787496136,3.05289332203608,2.62250349074939,2.38905503794646,2.61099227552887,2.69914736030606,2.49010542507929,2.07992603550959
"16950519",5.86654383151415,5.5139932014594,5.68965080756114,5.63450890951474,5.56921517169952,5.38282336811764,4.84858169942492,5.01681222534228,5.7371766457636,5.19395455375011,5.22942556727422,5.02218944521827
"16952439",3.629966567524,3.43892629067356,3.90900676136491,3.53821968657702,3.27871299416378,3.37584332690353,3.33781526688701,3.11556902320793,2.78742888542852,3.51243820702363,2.85247014140615,2.72591473710554
"16949922",4.95874148650047,4.76734793887922,4.82319427174513,4.97608256739169,4.37696211765958,4.97978420722224,3.94932538075889,3.17459071354407,4.38041839194288,5.08339963890367,3.94515569606073,3.48114399419256
"16971078",4.58545720378544,4.54593480321717,5.13724349518019,5.49685156276765,4.73500221319064,4.96647813598641,4.34936081230079,3.87097948676011,4.03695932973071,4.25476383047172,5.55366780958628,5.19911266146062
"16998097",4.25356978288754,4.28644043630078,3.52918483886479,3.90213011368637,3.89374641370771,4.24896743376935,4.28492079699423,3.52955449397317,3.34970192765938,3.68941725382224,3.43842089016772,3.57489456325532
"17019254",7.39862817386278,7.5194331653848,7.31534059931066,7.61941243296371,7.52247706753312,7.68508979913715,6.64218876285466,6.80553667594718,6.95006751037998,7.55331360278507,7.46882494753575,7.60145095187498
"17013014",3.41451459335486,4.44078338674534,4.02079005451559,4.21156612786031,3.64561195401738,3.70419005763789,3.92899310407143,3.28725706797755,3.74487991749529,4.03752262432719,3.42192372112939,3.56752042549921
"17118185",3.53504623416714,4.48277582739266,4.2158333443969,4.73707382110788,4.58478155062591,4.71932386369849,4.43125951720613,2.69275361971494,4.16752619269151,5.08457030458727,4.25753670164499,5.29727182517521
"17043205",4.34007852457909,4.55783383987728,4.68216660589099,4.49238774891013,5.12637778483886,4.42566850912533,3.90912172487054,4.84935841837243,3.8014317720063,3.54484917288732,4.77527309324318,4.50399489411718
"17124436",7.69127980794077,7.74061839648445,7.4159013563468,6.97378197099221,6.99862511776129,6.82808697828627,5.73098167058658,5.91150643734066,6.20804401999508,7.41924471843615,7.21475419168011,7.15159456441973
"17044997",4.75338030426435,5.1876324672495,4.39458430578167,5.25543952555003,5.27944345883158,5.46562575646777,4.01583474035476,4.52829047781393,4.44978100729165,4.92405121542292,4.67069703789227,4.35975277713952
"17058335",5.33757848147088,5.37528034091657,4.92195117978496,5.66410275136087,5.53706122096108,5.70988498192026,5.54953528418791,5.02386072556327,4.82244951905825,5.11880057261172,4.53221802983607,5.27020402754692
"17071467",1.76524903545965,1.40371753516153,2.36956255679747,2.33791369074368,2.47044673768351,1.8461102955344,2.08079982314348,2.64032658998002,2.43058262876843,2.15093588696555,1.74403544040651,1.95415518060552
"17125300",5.81836424561424,5.42441517293108,4.52056699407477,5.02266503402012,5.19867004633867,5.090723531335,5.11622691878265,5.57155562431472,5.60812338952107,4.64756148461986,5.0422603149274,4.85884196953799
"17087216",3.7766757664872,4.31291782166469,4.07604068512583,3.93514740840052,4.26273121361753,3.38386774680688,3.35434026475335,4.51360399503647,3.49657745374116,3.6230117958355,3.53400339182369,3.7212100248356
"17096574",3.2938832999288,3.11473624434509,1.44221515443469,2.33248453532209,3.53667075377832,3.10164304725051,2.93018987116687,2.04762821295279,3.40489671639867,3.5540086091778,2.52504238617115,3.28748056985299
"17100420",4.62883918564896,4.64298036802946,4.6773384878204,4.7832097951754,5.10485589152901,5.27983158179466,5.74138818312284,5.56106382515989,5.45384479400544,5.47770766742339,5.52762166880774,5.83911236804149
"16781440",0.808281550383156,0.927701016665698,1.03323468792493,0.955528574679007,1.55878005523904,0.762030096226506,1.23832359072115,0.925907664561386,1.95472388472547,2.65941813102797,1.25087935547915,1.80678246331215
"17121318",9.70368172146125,9.97862333225379,10.2577458631905,7.26662033931163,6.12176297654361,7.00563621212862,10.468898317425,10.7515021491211,10.517800643944,9.46541418585641,9.5533326619596,9.45350947138149
"16680323",5.10659633129056,5.2354384821204,5.01837971419451,5.63207395636696,5.24248866195573,5.49179620641325,4.65704005747626,5.12963732307851,4.53449380696199,4.90635172071074,4.60947251041949,4.91439350439323
"16679715",1.94140807724869,1.3263754688712,1.69858004838513,1.72353520888789,2.34780156577028,1.7985255633987,1.23762930597699,1.6676529952727,1.89571946140691,1.19733746544773,1.34474201165846,1.12960766081054
"17026062",2.8258563957201,3.06323540094571,3.08410894808301,2.71264781450061,3.0261876780682,2.39632111586512,2.98238307453356,2.31740488256144,2.92590124999843,2.53092559991763,2.83329487907138,2.42227026981704
"17008653",3.27884672558876,3.15360592721423,3.6001027391656,3.2536426367409,3.32392761343454,3.54507128013526,3.89626438108067,3.32928166191699,3.77343043593501,4.47204994658844,3.84792168214531,4.0409403103633
"17046412",6.38922211564425,6.49572872469696,6.08442316799199,7.03955864974954,6.21283204853812,6.92926611197089,4.33916910879917,5.09539992347921,5.36864470222948,5.93957131365521,5.8642596628156,5.5914897030794
"17052910",2.38344489424799,1.25606122815771,2.36599144895648,2.1747311690115,1.81573963380739,3.43469269954396,1.81672290903144,2.20835795185121,1.88774400682563,3.21304902530639,1.96959057230574,2.59765784691041
"17102508",3.45153575391157,3.49273260158572,2.78059630764714,3.96646821562821,3.09023507207272,2.36896117397936,3.53571947884842,2.92708054887995,3.0773226824428,2.02215748999436,2.45057870625137,3.40406697667927
"17047298",4.65063089998677,3.93916063911192,4.51298173980647,3.30068227323613,3.83076336848887,3.83611432184327,3.54794625399977,4.65179707769158,4.44289369782129,3.77132029777531,2.87217944148909,4.19706946737543
"17009565",4.03595156291839,4.14024653927936,4.14725078422094,4.23103344876246,4.74609603918691,4.74461444911863,4.47274677723793,5.13713242964621,4.27863274436755,4.55189961492335,4.38674724212776,4.99480331314445
"17081820",3.95822956926955,3.24521042584705,3.0140852908657,2.93456422434689,3.07019587178398,3.19209325131558,3.29635089673114,2.93142124672357,2.63546484432762,2.2282560196214,2.56788327478709,3.03427426563101
"16979114",4.7990137518037,4.29972919351286,2.28338284461799,4.00241589874116,3.05627947461505,1.38364924243255,3.93397028871998,3.48821102209814,1.88041087282803,3.77309298920818,2.51147562565606,3.34787125138357
"16979110",3.66592924662871,4.49277440553431,2.68293693567869,2.4182072288658,4.05391762651411,3.56243799261421,4.46794154171063,3.58123868525584,3.11042877672984,3.0872660741188,3.52126117990331,3.76349517369098
"17112267",4.49453429823698,3.56663921256029,3.67749528689508,2.35491421325988,2.39690677619752,2.25716152944872,2.28709711846809,2.54583216415516,1.89890181125432,3.5624095867072,2.03087072708025,2.89695642459421
"17118844",3.81137790276991,2.59201151394688,3.58909552506022,3.48452097836037,3.38722846830463,4.71898077469304,4.3420269518188,4.23730697817522,3.60763929150744,4.54490003891089,3.49573267337567,2.122897568732
"16827280",2.73685386965951,2.3420357369751,4.16898960949802,3.01078579555737,3.62005215878183,2.92342492157502,3.31757031439459,3.08722064292953,2.461120178084,4.19205600548398,1.55344761904846,2.74247130446728
"16755265",3.37383634033232,2.838618958779,3.31058619270073,3.80806917502688,3.97803651301513,2.73231536134303,3.34029445277808,4.14247172224503,2.86518320538374,2.16535753286339,2.02283844697967,3.31433288363009
"16849742",2.5591064199856,3.24841199495698,2.75635457785006,3.4651251185567,2.90707318109004,3.46115323323229,3.2587369134263,3.421310243732,2.73919914918761,2.23868461811313,2.51562415478411,3.33584549712029
"16788404",2.75909350359146,2.14683116685577,2.58487396960022,3.11114227736767,2.98710243238397,2.9943896220476,1.6399759578214,2.04975753147434,2.51314584561363,2.29165009791402,3.28612534740202,3.01697283933117
"16865106",2.3942418996544,2.0170841895866,2.79241462104448,2.69105183039101,2.12629440355802,2.89815467360695,2.91435244502024,2.63828949980662,2.49731477630887,2.11982993261067,2.23642954956666,2.54078454614635
"17112193",2.87681410638394,2.770293766456,3.17963805224131,1.21459613637366,1.93440829983728,1.52117153793705,1.48082562982748,0.929739814004358,1.66698357973927,1.37397817372804,3.81276312775811,1.75477587235102
"16829728",5.5440468543619,5.7026863437365,5.13086536185602,4.29137415420722,4.48792369623691,4.73133605562881,5.35816335315975,5.70033855818497,4.78066683711296,5.37558324155082,5.33028787402348,5.46872024650515
"17077594",7.25112980231887,7.31891638905154,7.37327160507212,7.30466509806479,7.34372573073249,7.30541531667904,6.64367932705746,6.44327105584485,6.70791867497465,7.18140635023689,7.18324415169631,7.09485318559963
"16771288",7.29870638567059,7.19275370814609,7.44299710931272,7.70306212189825,7.81841694572849,7.76528052862836,6.44602891767644,6.70201145991674,6.3807936188437,7.29802673484063,7.36304035950163,7.30911089285028
"17090296",7.20291602117734,7.20476071795632,6.90582455474117,7.903359878959,7.82408839157951,7.84651069739334,7.61074694174371,7.56715589722458,7.41158833641384,8.24065467795172,7.98752146544214,8.1201610127229
"17063996",6.31663850975577,6.46896916079374,6.3035772506093,5.62602703233585,4.96432875270352,5.37629367095012,5.36132990506845,5.03588547836657,5.71564363492858,6.26164451170396,5.55707658299045,5.47715793268631
"17056837",3.67515505719233,2.7970917014599,3.08332979558113,2.32745583115942,2.22778903626578,3.17069519438708,3.28640504799614,4.46589997182458,4.18140873861054,4.39160557745325,3.82322927134075,4.60552781676854
"17095968",4.77887639103347,5.14231152581927,5.24664433682845,4.6062988520177,4.70559912021499,4.88092630041216,4.83768769104839,3.51306225464275,4.43433686621875,5.14764659539395,5.09449003282096,4.43173590265941
"17074914",3.68047549667712,3.83857316141474,3.29064235007543,3.09575007698761,3.33149242725375,3.21917122301075,4.59997603774126,4.6629417823696,4.04182647807236,3.79209513862034,3.86526317420671,3.88232322210465
"17065652",4.92052472787903,4.5421018192153,4.33202802172934,4.73141694882477,3.64649622112429,3.89634312506868,3.988160341536,3.78868400901462,4.03510445294175,2.83089890363225,2.79670792443239,3.5075996334937
"16954116",4.4947058576618,4.41388273905201,5.20757911828898,4.58658266115056,3.94029667167328,4.89935648432385,4.68792488351824,4.77452385391608,3.93983477969297,4.50731880666074,4.14017424050017,4.66928028345008
"16992622",6.03254561964283,6.09998177943872,5.89763064921697,6.06622095169534,6.1352896503633,6.31442198349521,5.50199345755361,5.59582959763592,5.47148476816161,5.42413521766416,6.06110730533426,5.65511479668294
"16819233",6.83921468628295,6.80564445033074,7.29714635322699,7.64800811467069,7.45796147644848,7.3525681507405,6.27153920482149,6.28851330902157,6.13847356479172,6.68467178336629,6.87811186142812,7.30042356509496
"16819217",5.19906514023503,5.08462299538329,4.82610146965973,5.02036485161536,5.21190973877709,5.33858685568023,4.59618413908155,4.66279471516819,5.1976655419797,4.59390163981644,5.28030972726613,5.22185618941303
"16826738",3.07851717187278,2.60164146640741,3.6036984541438,5.54880296740048,4.97145862461454,5.19060395584968,7.72188277748325,7.81308711252327,7.99909884132186,7.05993966879984,6.8900991809651,7.10133622131569
"17007535",2.93931812005863,3.08473852624957,3.36278594325835,3.384492933218,3.07228029270923,3.53631164810718,3.93725535897663,3.70153946490693,3.56444013305002,3.26214446748289,2.84089452735943,2.81880218832306
"16819257",2.67427997666322,3.45295619777164,2.72478189036588,2.7402098941977,4.43952129709403,4.01115528464249,8.17955504934671,8.26906314830084,7.9739882069941,7.08836951222132,6.69634603943907,7.97704787549079
"17119708",2.80844350069515,3.21782001425056,3.10164304725051,3.799565442769,1.47866611049484,1.87089062520399,3.65174629681522,3.49966277753862,1.49501207099303,3.09404793029917,3.65174629681522,4.35260252004172
"16819229",2.13837353652107,2.0170841895866,2.98335067251981,1.98110992498269,2.88072427417432,2.21921527807079,2.60948119518377,3.42867280550294,3.98111370997434,2.65527215713416,3.25083955940579,3.06170250801997
"16819224",8.3409047830553,8.31514343811439,8.31692352643342,8.43990490381472,8.45307667776639,8.51803155349797,7.29975330902774,7.50956173396366,7.19304377151637,7.86774332722539,7.73655027481108,8.03050087440132
"16819202",7.45730548858584,7.7121549263795,7.32867323207434,6.99234220995604,6.92386636272171,7.00951976181028,7.15541409833114,6.97133386118254,7.24374180064121,7.98762222320047,7.8761356076919,8.1096626303195
"16793803",5.73975486121823,5.98394136823773,5.90066577874093,5.57881567372809,5.87702833429027,6.06441882879803,5.28095498023957,4.78963171893035,4.84157418980311,5.53660752769967,5.81800767185043,5.3084313494185
"16868187",5.19603626220852,4.79889788327696,5.36753076665304,4.50077241276467,4.67334507967743,5.05897498440157,6.50512755881026,6.53314331021297,6.91928367805895,5.85955320325203,5.93288171420194,5.85008070847004
"16693976",5.04871179827525,5.45379622412846,5.4190804329126,4.86824471170567,5.03162758998617,4.66376197221783,5.17874600687157,5.86193606857884,5.38100651988172,6.21443116259804,6.00568841226641,5.8205911152765
"16734199",2.94459403816508,3.17639936009778,3.83409351091733,2.81792508785405,2.91929740727593,3.26672305780389,3.54998016969134,3.47656751865885,3.07367781032066,3.70205579124249,3.57089721251434,3.20441202460211
"17088037",3.93919862194266,4.57805605803296,4.45708293475602,4.66053099606575,4.15620119261894,4.45373987662444,3.26691763125291,3.19354706654508,2.62998298127141,3.43644645596216,3.69318385027617,3.08366160280752
"16756804",4.93009500720952,4.12765204810811,4.68106701743603,5.2517026236944,4.80121749805704,4.91652053853515,4.48963019523032,3.2859263367987,3.91763589660173,4.96790069072108,4.00691210274246,4.04777080304877
"16737976",2.87784804863188,2.85132776424031,3.3351254520669,3.54722285912957,2.8188254569483,3.40522881682637,3.85221446614085,4.06065244002314,3.71185934332408,3.16068307310275,3.21135778271882,2.81321433920487
"17072669",4.73585090137065,4.59487635064062,5.1164754036081,5.44460903717593,5.24935127894636,5.41832686514133,5.67867069836987,5.65175412446483,5.93744365039034,5.44979982097597,5.92309419418569,5.70610993995755
"16856803",6.44180588493861,6.99498072649186,6.91764985285306,7.17748897384597,7.21300962204989,6.81010310661658,8.49049306469608,8.98854973878755,8.85644199771194,8.05476163887862,7.80102272553479,8.02686234610683
"16790832",1.42815908879043,1.39258116542068,1.55662785152318,1.87812353671247,2.30729203747573,1.71014564671652,1.96294532493621,1.98990148279466,2.1316596512614,1.79485347065998,1.40970923152161,1.42039857509582
"16790875",3.2832135857086,3.3252105305527,2.63923320953928,3.11461629042284,3.25545028828462,2.78059630764714,2.08396826706064,2.24099225385121,2.82866653411807,2.15507896335199,2.94955952797391,3.56438616427776
"16934491",7.39204051679194,7.47498993417907,7.51043068863113,7.52282030307108,7.34362533425329,7.47711496434532,8.12134698699755,8.04233452014664,8.07847616870007,8.04240108742548,7.89535103638238,7.92742884730269
"16840982",7.71529208386642,7.53355747203762,7.57134242765202,7.6350002746305,7.53756071810103,7.58467679988065,6.76775934050215,6.7612271983274,6.65449303052375,7.23163408383859,7.28817369188557,7.19543366394509
"16824258",7.03090140326873,6.76102577244379,7.11777288114724,5.69712572185056,6.12698736991775,6.14646805191172,7.02492633754957,7.49982108157366,6.98838833519194,7.67133756423415,7.58066820962172,7.65850148322047
"16953024",5.06831675420997,5.24414401366136,5.1011167915143,4.01610488018221,4.59624092718502,4.99963739516508,3.94386555958182,3.98632409154365,3.20106525394132,4.30602014452102,3.66327696833063,4.37381873551183
"17010461",9.04979282692731,8.93799449832027,8.92457104095927,8.93422289093939,9.02015841768309,9.05078138333613,7.94273491359375,7.8116003028309,7.99949900214299,8.65569730442976,8.7761383016428,8.76278321963052
"16751165",8.23569150636502,8.01040264460014,7.99001603622558,8.32455037930365,8.40486939483429,8.22710380218007,7.47506458308108,7.35749019328589,7.49237176545082,7.62466859744356,7.98703767733226,7.77117396120189
"16677278",3.1711659013056,3.01070925259335,3.12338761756304,2.88182295965386,2.73217426048353,3.74128502732827,3.91130492387666,4.46735359616725,4.12526376943686,3.90387496697096,4.55186455946428,4.10672889088826
"17124060",7.97659984156506,7.97337445825688,8.10632537350354,7.41349679391504,7.47423651133259,7.1832790190101,8.33838558885574,8.3361777948745,8.42701898337932,7.55226470489494,7.35145796344868,7.67689838911224
"17112137",6.66033557328718,6.43541247068831,6.5188613613927,6.6797996972604,6.78954391083828,6.47840471406072,5.29579971695473,5.44551706419031,4.79060043178475,6.26772880758661,6.07299853663605,6.48280814866314
"17112560",4.72987677510472,4.80573510960483,5.05156396760642,5.89496238630181,5.6305832936815,5.7406461813952,4.57359441498757,3.69341325213321,4.86955275332347,5.33409089013038,5.27163584259075,5.38084818067612
"16697095",5.41280382330616,5.84572130183723,5.69540435110649,5.20416974119048,5.77886135963402,5.53316165195394,8.16412543694149,8.04580510775613,8.35128653396735,6.68558081444983,6.84013672470824,7.0868061220309
"16929662",6.21905520800574,5.99492217159934,6.3370554557702,5.30955628470339,5.54806725888945,5.64062648266781,7.80799906669209,8.23335333541936,7.84511425107867,6.91991455956716,6.65898169751018,6.66648684466143
"17110315",2.88677769915276,3.0119714123553,2.85343559268082,2.32064975155904,2.60261423341455,2.32271772554309,3.19089855347489,3.08781973943014,2.91860381859447,2.68794363060929,3.05033875803645,1.99488678864286
"17098071",8.06824588769881,8.36626192008064,8.31630328097464,8.65152351297594,8.70169659947823,8.65052292340525,7.95286861435578,8.06400377624054,8.21573179719533,8.8100230750666,8.82214504622547,8.82010442420792
"17015652",4.27798140695796,4.14100277107068,4.29807731242397,4.2915452965089,4.31257496604958,4.27798140695796,4.95284796088016,5.00783552141375,5.72875123916472,4.83708642320628,4.61719397793881,4.58685273290565
"16968968",2.75646692023732,3.29851480294651,3.83047446016286,2.28538883988434,3.36672579351232,3.41234679068923,3.28482048388576,4.58875645992876,2.37165849474164,3.49189588316433,3.32472152585944,3.59486840738013
"17067011",2.02396558969309,2.461610711294,1.99047979496025,2.55181696315494,2.34423584980097,2.69473492007782,2.76333572169101,1.93366843936525,2.850451735722,2.40267289375212,3.32987462565078,2.32399526047291
"16672596",5.61737777801606,6.13613505755782,5.68965080756114,5.37894778803728,5.04763134804637,5.3497631722064,4.56042828313079,5.13789165609248,5.68611558852439,5.03476621824489,5.20408509148325,4.73144091773919
